t,z_numerical,z_analytical,vz_numerical,vz_analytical,error_z
0.2138,2.775685423,2.775790292,-2.097378,-2.097378,0.0001048689
0.2139,2.775475587,2.775580505,-2.098359,-2.098359,0.00010491795
0.214,2.775265653,2.77537062,-2.09934,-2.09934,0.000104967
0.2141,2.775055621,2.775160637,-2.100321,-2.100321,0.00010501605
0.2142,2.774845491,2.774950556,-2.101302,-2.101302,0.0001050651
0.2143,2.774635262,2.774740377,-2.102283,-2.102283,0.00010511415
0.2144,2.774424936,2.774530099,-2.103264,-2.103264,0.0001051632
0.2145,2.774214512,2.774319724,-2.104245,-2.104245,0.00010521225
0.2146,2.774003989,2.77410925,-2.105226,-2.105226,0.0001052613
0.2147,2.773793368,2.773898679,-2.106207,-2.106207,0.00010531035
0.2148,2.773582649,2.773688009,-2.107188,-2.107188,0.0001053594
0.2149,2.773371833,2.773477241,-2.108169,-2.108169,0.00010540845
0.215,2.773160918,2.773266375,-2.10915,-2.10915,0.0001054575
0.2151,2.772949904,2.773055411,-2.110131,-2.110131,0.00010550655
0.2152,2.772738793,2.772844349,-2.111112,-2.111112,0.0001055556
0.2153,2.772527584,2.772633189,-2.112093,-2.112093,0.00010560465
0.2154,2.772316277,2.77242193,-2.113074,-2.113074,0.0001056537
0.2155,2.772104871,2.772210574,-2.114055,-2.114055,0.00010570275
0.2156,2.771893367,2.771999119,-2.115036,-2.115036,0.0001057518
0.2157,2.771681766,2.771787567,-2.116017,-2.116017,0.00010580085
0.2158,2.771470066,2.771575916,-2.116998,-2.116998,0.0001058499
0.2159,2.771258268,2.771364167,-2.117979,-2.117979,0.00010589895
0.216,2.771046372,2.77115232,-2.11896,-2.11896,0.000105948
0.2161,2.770834378,2.770940375,-2.119941,-2.119941,0.00010599705
0.2162,2.770622286,2.770728332,-2.120922,-2.120922,0.0001060461
0.2163,2.770410095,2.770516191,-2.121903,-2.121903,0.00010609515
0.2164,2.770197807,2.770303951,-2.122884,-2.122884,0.0001061442
0.2165,2.769985421,2.770091614,-2.123865,-2.123865,0.00010619325
0.2166,2.769772936,2.769879178,-2.124846,-2.124846,0.0001062423
0.2167,2.769560353,2.769666645,-2.125827,-2.125827,0.00010629135
0.2168,2.769347672,2.769454013,-2.126808,-2.126808,0.0001063404
0.2169,2.769134894,2.769241283,-2.127789,-2.127789,0.00010638945
0.217,2.768922017,2.769028455,-2.12877,-2.12877,0.0001064385
0.2171,2.768709041,2.768815529,-2.129751,-2.129751,0.00010648755
0.2172,2.768495968,2.768602505,-2.130732,-2.130732,0.0001065366
0.2173,2.768282797,2.768389383,-2.131713,-2.131713,0.00010658565
0.2174,2.768069528,2.768176162,-2.132694,-2.132694,0.0001066347
0.2175,2.76785616,2.767962844,-2.133675,-2.133675,0.00010668375
0.2176,2.767642694,2.767749427,-2.134656,-2.134656,0.0001067328
0.2177,2.767429131,2.767535913,-2.135637,-2.135637,0.00010678185
0.2178,2.767215469,2.7673223,-2.136618,-2.136618,0.0001068309
